Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature,Relative Humidity,Wind Speed,Wind Direction,Precipitable Water,Pressure
2024,6,21,21,30,0,0,0,15.1,83.31,0.2,47,2.6,1016
2024,6,21,22,30,0,0,0,14.1,86.29,0.2,53,2.5,1017
2024,6,21,23,30,0,0,0,13.3,87.94,0.2,60,2.3,1017
2024,6,22,0,30,0,0,0,12.6,89.73,0.3,75,2.2,1017
2024,6,22,1,30,0,0,0,12.1,90.35,0.3,101,2.1,1017
2024,6,22,2,30,0,0,0,11.6,91.44,0.4,122,2.1,1017
2024,6,22,3,30,0,0,0,11.6,90.16,0.4,141,2,1017
2024,6,22,4,30,16,148,22,12.8,84.12,0.3,165,1.9,1017
2024,6,22,5,30,61,309,115,14.5,77.58,0.3,184,1.9,1017
2024,6,22,6,30,141,284,233,16.2,68.52,0.3,200,1.9,1016
2024,6,22,7,30,204,306,348,18.6,59.1,0.2,214,1.9,1016
2024,6,22,8,30,213,489,511,22,47.52,0.2,236,1.9,1016
2024,6,22,9,30,88,882,728,25,37.29,0.2,266,1.8,1015
2024,6,22,10,30,90,911,832,26.7,31.07,0.2,290,1.8,1014
2024,6,22,11,30,93,925,896,27.6,28.52,0.1,155,1.8,1014
2024,6,22,12,30,94,925,912,28.3,26.97,0.1,33,1.9,1013
2024,6,22,13,30,133,858,872,28.6,26.25,0.1,68,1.9,1012
2024,6,22,14,30,136,822,794,28.4,26.59,0.2,78,2,1011
2024,6,22,15,30,156,706,655,27.9,27.77,0.2,76,2,1011
2024,6,22,16,30,87,809,561,27,29.67,0.3,73,2.1,1010
2024,6,22,17,30,78,733,405,25.3,33.98,0.3,69,2.1,1010
2024,6,22,18,30,125,278,208,22.7,45.83,0.4,64,2.2,1010
2024,6,22,19,30,43,406,104,19.9,58.72,0.5,59,2.2,1010
2024,6,22,20,30,7,46,8,17.8,63.39,0.5,55,2.2,1010
2024,6,22,21,30,0,0,0,16.2,67.18,0.6,51,2.1,1010
2024,6,22,22,30,0,0,0,14.8,72.5,0.6,45,2.1,1010
2024,6,22,23,30,0,0,0,13.7,77.52,0.6,43,2.1,1009
2024,6,23,0,30,0,0,0,12.9,81.91,0.6,43,2.1,1009
2024,6,23,1,30,0,0,0,12.5,84.28,0.5,43,2.1,1008
2024,6,23,2,30,0,0,0,12.2,86.43,0.5,42,2.1,1008
2024,6,23,3,30,0,0,0,11.9,89.22,0.5,41,2.1,1008
2024,6,23,4,30,14,72,17,12.2,88.32,0.5,38,2.1,1007
2024,6,23,5,30,44,472,127,13.5,81.92,0.4,37,2.1,1007
2024,6,23,6,30,77,595,269,15.7,71.64,0.4,36,2,1007
2024,6,23,7,30,152,497,386,18.1,61.95,0.3,37,2,1006
2024,6,23,8,30,159,584,514,20.6,52.99,0.3,40,2,1006
2024,6,23,9,30,117,793,692,22.9,44.93,0.3,42,2,1006
2024,6,23,10,30,97,895,825,24.5,38.89,0.4,40,2,1005
2024,6,23,11,30,100,910,890,25.3,35.88,0.4,35,1.9,1005
2024,6,23,12,30,101,915,910,25.6,34.95,0.4,31,1.9,1004
2024,6,23,13,30,100,909,883,25.8,34.33,0.3,29,1.9,1004
2024,6,23,14,30,97,894,813,25.9,33.68,0.3,29,1.9,1004
2024,6,23,15,30,91,866,704,25.6,33.76,0.3,29,1.8,1004
2024,6,23,16,30,86,816,565,25.1,34.22,0.3,31,1.8,1004
2024,6,23,17,30,74,751,410,24,36.19,0.2,33,1.7,1004
2024,6,23,18,30,60,640,251,21.8,43.26,0.2,40,1.7,1004
2024,6,23,19,30,39,449,107,18.6,66.1,0.4,56,1.7,1005
2024,6,23,20,30,9,96,11,16.6,70.96,0.7,82,1.8,1005
2024,6,23,21,30,0,0,0,15.7,70.95,0.8,120,2,1005
2024,6,23,22,30,0,0,0,14.6,75.23,0.7,164,2.1,1005
2024,6,23,23,30,0,0,0,13.8,79.31,0.5,199,2.2,1005
2024,6,24,0,30,0,0,0,13.6,80.53,0.4,223,2.3,1005
2024,6,24,1,30,0,0,0,13.8,81.06,0.5,241,2.4,1005
2024,6,24,2,30,0,0,0,13.7,83.76,0.5,259,2.4,1006
2024,6,24,3,30,0,0,0,13.3,88.41,0.5,276,2.5,1006
2024,6,24,4,30,15,100,19,13.5,89.59,0.5,292,2.5,1007
2024,6,24,5,30,54,360,117,14.9,83.12,0.4,313,2.5,1007
2024,6,24,6,30,82,545,258,16.9,72.1,0.4,338,2.5,1008
2024,6,24,7,30,100,668,414,19.2,60.27,0.3,354,2.5,1008
2024,6,24,8,30,111,752,568,21.5,51.39,0.3,356,2.4,1008
2024,6,24,9,30,123,799,702,23.9,42.59,0.2,350,2.3,1008
2024,6,24,10,30,137,817,801,26,35.69,0.2,349,2.3,1008
2024,6,24,11,30,137,842,868,27.7,31.07,0.2,196,2.2,1007
2024,6,24,12,30,136,851,888,28.8,28.37,0.2,50,2.2,1006
2024,6,24,13,30,301,490,723,29.3,27.18,0.3,77,2.3,1005
2024,6,24,14,30,270,460,639,29.5,26.89,0.3,100,2.3,1004
2024,6,24,15,30,247,452,567,29.1,27.87,0.4,123,2.3,1004
2024,6,24,16,30,208,85,258,28.2,30.2,0.4,148,2.4,1003
2024,6,24,17,30,107,627,387,26.9,35.67,0.4,164,2.5,1003
2024,6,24,18,30,136,42,149,25.3,44.21,0.4,181,2.6,1003
2024,6,24,19,30,62,160,86,23.6,51.2,0.5,199,2.7,1002
2024,6,24,20,30,4,9,4,22.8,54.62,0.6,209,2.7,1001
2024,6,24,21,30,0,0,0,22.3,58.94,0.6,212,2.9,1001
2024,6,24,22,30,0,0,0,21.4,65.74,0.6,209,3,1000
2024,6,24,23,30,0,0,0,20.4,73.31,0.6,208,3,1000
2024,6,25,0,30,0,0,0,19.7,78.06,0.6,207,3.2,999
2024,6,25,1,30,0,0,0,19,80.46,0.6,204,3.4,999
2024,6,25,2,30,0,0,0,18.4,81.32,0.7,199,3.6,998
2024,6,25,3,30,0,0,0,17.9,82.54,0.7,194,3.6,997
2024,6,25,4,30,4,0,4,17.6,83.54,0.7,187,3.6,996
2024,6,25,5,30,46,2,46,17.6,85.06,0.7,187,3.6,995
2024,6,25,6,30,116,6,118,17.9,85.05,0.7,195,3.5,994
2024,6,25,7,30,215,146,284,18.3,82.16,0.7,202,3.5,994
2024,6,25,8,30,112,12,119,18.8,79.58,0.8,204,3.6,994
2024,6,25,9,30,247,76,302,19.6,76.27,0.8,200,3.6,993
2024,6,25,10,30,283,164,416,21.1,67.93,0.8,202,3.3,992
2024,6,25,11,30,225,681,816,22.7,60.69,0.7,214,2.7,991
2024,6,25,12,30,129,860,889,24.5,54.39,0.6,230,2.3,991
2024,6,25,13,30,117,867,864,26,48.04,0.5,247,2.4,991
2024,6,25,14,30,78,0,78,26.1,45.58,0.5,264,2.8,991
2024,6,25,15,30,28,0,28,24.1,51.6,0.8,296,3.1,992
2024,6,25,16,30,190,453,456,19.5,69.49,1.3,332,3.3,994
2024,6,25,17,30,201,24,212,14.2,87.24,1.5,343,3.2,997
2024,6,25,18,30,46,2,47,10.3,89.21,1.4,338,2.9,999
2024,6,25,19,30,48,3,48,8.5,85.49,1.4,336,2.7,1001
2024,6,25,20,30,6,6,6,7.9,86.24,1.4,338,2.5,1002
2024,6,25,21,30,0,0,0,7.6,85.37,1.4,336,2.2,1003
2024,6,25,22,30,0,0,0,7,83.68,1.4,334,1.7,1005
2024,6,25,23,30,0,0,0,6.4,80.92,1.3,332,1.2,1006
2024,6,26,0,30,0,0,0,5.8,80.04,1.3,331,0.9,1007
2024,6,26,1,30,0,0,0,5.1,82.08,1.2,329,0.8,1008
2024,6,26,2,30,0,0,0,4.6,83.61,1.2,327,0.8,1008
2024,6,26,3,30,0,0,0,4.5,82.54,1.1,328,0.8,1009
2024,6,26,4,30,13,140,18,4.8,79.02,1.1,330,0.9,1010
2024,6,26,5,30,42,521,132,5.7,72.76,1,331,0.9,1010
2024,6,26,6,30,85,239,162,7.2,64.2,0.9,331,1,1011
2024,6,26,7,30,105,541,359,9,55.87,0.8,332,1,1011
2024,6,26,8,30,113,737,560,10.9,48.77,0.8,336,1,1012
2024,6,26,9,30,172,629,627,12.6,43.26,0.7,343,1.1,1012
2024,6,26,10,30,396,62,446,14,39.37,0.7,353,1.1,1011
2024,6,26,11,30,340,4,343,14.9,37.29,0.7,182,1.1,1011
2024,6,26,12,30,324,11,334,15.6,35.8,0.7,10,1.2,1011
2024,6,26,13,30,424,90,502,15.8,35.71,0.8,19,1.2,1011
2024,6,26,14,30,296,2,298,15.6,36.65,0.8,26,1.3,1011
2024,6,26,15,30,299,63,344,14.8,39.27,0.8,32,1.4,1011
2024,6,26,16,30,228,81,276,13.4,43.97,0.8,38,1.5,1011
2024,6,26,17,30,200,103,246,11.5,50.84,0.7,43,1.5,1012
2024,6,26,18,30,139,232,208,9.7,58.24,0.7,47,1.6,1012
2024,6,26,19,30,53,173,79,8.1,65.48,0.6,47,1.6,1012
2024,6,26,20,30,6,1,6,6.9,71.4,0.6,44,1.5,1012
2024,6,26,21,30,0,0,0,6.2,75.99,0.6,42,1.5,1012
2024,6,26,22,30,0,0,0,5.7,80.05,0.6,45,1.4,1012
2024,6,26,23,30,0,0,0,5.3,82.22,0.6,51,1.4,1012
2024,6,27,0,30,0,0,0,5,84.97,0.5,78,1.4,1012
2024,6,27,1,30,0,0,0,4.7,86.41,0.5,123,1.4,1012
2024,6,27,2,30,0,0,0,4.5,86.54,0.4,162,1.4,1012
2024,6,27,3,30,0,0,0,4.4,86.94,0.4,191,1.3,1012
2024,6,27,4,30,12,118,16,5.2,83.4,0.3,236,1.3,1012
2024,6,27,5,30,40,522,129,6.8,75.46,0.2,271,1.3,1012
2024,6,27,6,30,56,699,279,8.7,63.54,0.2,282,1.4,1012
2024,6,27,7,30,68,797,441,10.7,54.84,0.2,300,1.4,1012
2024,6,27,8,30,317,180,426,12.1,50.76,0.2,318,1.4,1012
2024,6,27,9,30,362,282,566,12.9,50.2,0.2,329,1.5,1012
2024,6,27,10,30,402,96,480,13.3,50.64,0.2,330,1.5,1012
2024,6,27,11,30,425,93,506,13.5,52.07,0.2,324,1.6,1012
2024,6,27,12,30,291,1,292,13.8,52.95,0.1,319,1.6,1012
2024,6,27,13,30,342,5,346,13.9,54.42,0.2,316,1.6,1012
2024,6,27,14,30,257,320,513,13.9,56.12,0.2,315,1.6,1012
2024,6,27,15,30,292,25,310,13.9,57.47,0.2,317,1.6,1012
2024,6,27,16,30,253,177,357,14,58.03,0.1,320,1.6,1012
2024,6,27,17,30,157,400,336,13.9,59.17,0.1,332,1.6,1012
2024,6,27,18,30,63,628,250,13.4,62.89,0.2,293,1.6,1012
2024,6,27,19,30,44,379,101,12.3,79.78,0.5,210,1.6,1012
2024,6,27,20,30,9,101,11,10.8,79.56,0.8,173,1.6,1012
2024,6,27,21,30,0,0,0,9.5,85.19,0.8,167,1.6,1012
2024,6,27,22,30,0,0,0,8.7,89.12,0.7,164,1.6,1012
2024,6,27,23,30,0,0,0,8.3,91.6,0.6,167,1.6,1011
2024,6,28,0,30,0,0,0,8.1,93.82,0.6,179,1.6,1011
2024,6,28,1,30,0,0,0,7.9,97.06,0.7,187,1.6,1011
2024,6,28,2,30,0,0,0,7.6,100,0.7,186,1.7,1011
2024,6,28,3,30,0,0,0,7.5,100,0.7,184,1.7,1011
2024,6,28,4,30,12,145,17,8.8,95.92,0.7,184,1.7,1011
2024,6,28,5,30,40,511,127,11.1,83.31,0.6,183,1.7,1010
2024,6,28,6,30,73,591,261,14.1,70.53,0.6,184,1.7,1010
2024,6,28,7,30,65,795,436,17.4,59.13,0.5,192,1.8,1010
2024,6,28,8,30,72,859,591,19.8,50.27,0.5,204,1.8,1009
2024,6,28,9,30,151,687,647,21.5,42.88,0.5,213,1.8,1009
2024,6,28,10,30,137,742,739,22.3,38.83,0.5,218,1.7,1008
2024,6,28,11,30,312,257,535,22.6,36.86,0.6,224,1.8,1008
2024,6,28,12,30,343,342,645,22,37.54,0.6,228,1.9,1008
2024,6,28,13,30,375,120,478,21,40.15,0.6,229,2,1008
2024,6,28,14,30,205,4,208,20.2,43.74,0.5,230,2.2,1008
2024,6,28,15,30,166,4,169,19.6,48.02,0.5,234,2.3,1008
2024,6,28,16,30,232,72,274,19,53.17,0.4,241,2.5,1008
2024,6,28,17,30,139,42,158,18.1,60.17,0.3,250,2.7,1008
2024,6,28,18,30,72,11,75,16.7,71.32,0.3,264,2.9,1009
2024,6,28,19,30,46,12,48,14.7,88.84,0.4,314,3,1009
2024,6,28,20,30,6,0,6,13.2,97.47,0.4,199,3.1,1009
2024,6,28,21,30,0,0,0,12.5,99.09,0.5,61,3.1,1009
2024,6,28,22,30,0,0,0,12.2,99.53,0.6,128,3.2,1009
2024,6,28,23,30,0,0,0,12,99.23,0.7,163,3.2,1008
2024,6,29,0,30,0,0,0,11.6,99.49,0.8,137,3.2,1008
2024,6,29,1,30,0,0,0,11,100,0.8,115,3.2,1008
2024,6,29,2,30,0,0,0,10.5,100,0.8,91,3.1,1008
2024,6,29,3,30,0,0,0,10,100,0.8,58,3.1,1008
2024,6,29,4,30,12,1,12,9.8,100,0.8,32,3,1008
2024,6,29,5,30,35,6,36,9.7,99.38,0.9,27,2.9,1008
2024,6,29,6,30,33,0,33,9.9,96.18,1,25,2.8,1008
2024,6,29,7,30,65,0,65,10.5,90.43,1,22,2.6,1008
2024,6,29,8,30,93,0,93,11.3,81.9,1,16,2.5,1008
2024,6,29,9,30,106,0,106,11.9,74,1,10,2.5,1008
2024,6,29,10,30,196,0,196,12,70.03,1,6,2.4,1009
2024,6,29,11,30,217,123,323,11.9,67.03,1.1,5,2.4,1009
2024,6,29,12,30,175,0,175,11.8,64.68,1.1,4,2.4,1009
2024,6,29,13,30,148,0,148,11.6,64.2,1,2,2.4,1010
2024,6,29,14,30,232,0,232,11,66.35,1,1,2.4,1010
2024,6,29,15,30,307,131,400,10.4,68.03,1,177,2.4,1010
2024,6,29,16,30,257,132,334,10,69.42,1,352,2.4,1010
2024,6,29,17,30,162,17,170,9.5,71.69,1.1,347,2.3,1011
2024,6,29,18,30,56,113,90,9,74.3,1.1,342,2.3,1012
2024,6,29,19,30,26,264,66,8.4,78.06,1.1,339,2.2,1012
2024,6,29,20,30,9,72,10,7.8,82.23,1.1,337,2.1,1012
2024,6,29,21,30,0,0,0,7.3,85.72,1.1,334,2,1013
2024,6,29,22,30,0,0,0,7,87.49,1.1,331,1.9,1013
2024,6,29,23,30,0,0,0,6.7,88.84,1.1,329,1.7,1014
2024,6,30,0,30,0,0,0,6.5,89.13,1,328,1.6,1014
2024,6,30,1,30,0,0,0,6.2,89.84,1,325,1.5,1014
2024,6,30,2,30,0,0,0,5.7,91.94,0.9,322,1.4,1015
2024,6,30,3,30,0,0,0,5.3,93.54,0.9,318,1.3,1015
2024,6,30,4,30,12,147,17,5.6,91.1,0.8,316,1.2,1016
2024,6,30,5,30,39,532,128,6.6,84.48,0.8,316,1.1,1016
2024,6,30,6,30,54,721,282,8.5,73.79,0.7,314,1,1017
2024,6,30,7,30,62,826,446,11.2,61.53,0.5,313,1,1017
2024,6,30,8,30,70,886,603,14.2,49.85,0.4,313,1.1,1017
2024,6,30,9,30,76,918,737,16.9,41.56,0.3,315,1.1,1017
2024,6,30,10,30,87,927,837,19.1,36.92,0.3,316,1.3,1016
2024,6,30,11,30,95,924,894,20.9,34.7,0.2,313,1.6,1016
2024,6,30,12,30,105,906,904,22.3,33.33,0.2,305,1.8,1015
2024,6,30,13,30,113,878,868,23.4,33.28,0.2,294,2.1,1015
2024,6,30,14,30,113,850,793,23.8,35.09,0.3,284,2.3,1015
2024,6,30,15,30,112,808,683,23.8,37.5,0.3,278,2.4,1014
2024,6,30,16,30,107,745,544,23.2,41.12,0.4,274,2.4,1014
2024,6,30,17,30,98,650,388,22.3,46.17,0.4,271,2.5,1014
2024,6,30,18,30,110,191,167,20.7,55.12,0.4,268,2.7,1015
2024,6,30,19,30,34,161,58,18.7,66.83,0.4,267,2.7,1015
2024,6,30,20,30,5,35,6,16.9,77.84,0.4,267,2.6,1015
2024,6,30,21,30,0,0,0,15.5,87.8,0.4,266,2.4,1015
2024,6,30,22,30,0,0,0,14.6,95.21,0.4,266,2.3,1015
2024,6,30,23,30,0,0,0,13.9,100,0.4,264,2.3,1016
2024,7,1,0,30,0,0,0,13.4,100,0.4,261,2.3,1016
2024,7,1,1,30,0,0,0,13,100,0.4,257,2.4,1016
2024,7,1,2,30,0,0,0,12.6,100,0.4,253,2.4,1017
2024,7,1,3,30,0,0,0,12.4,100,0.4,249,2.4,1017
2024,7,1,4,30,10,82,13,13.1,99.67,0.4,244,2.4,1018
2024,7,1,5,30,48,387,112,14.6,91.15,0.3,236,2.3,1018
2024,7,1,6,30,132,274,218,17.2,79.24,0.3,232,2.3,1018
2024,7,1,7,30,172,385,350,20.7,64.81,0.3,237,2.2,1018
2024,7,1,8,30,187,9,192,24.1,50.57,0.3,247,2.2,1018
2024,7,1,9,30,350,170,472,26.3,39.76,0.4,258,2.2,1018
2024,7,1,10,30,122,841,802,27.5,32.42,0.4,267,2.2,1017
2024,7,1,11,30,129,853,866,28.2,29.7,0.4,268,2.2,1016
2024,7,1,12,30,179,733,825,28.4,28.5,0.4,266,2.2,1016
2024,7,1,13,30,332,425,697,28.4,27.98,0.4,262,2.2,1016
2024,7,1,14,30,120,842,794,28.4,27.51,0.4,256,2.1,1016
2024,7,1,15,30,108,823,690,28.3,27.27,0.4,252,2,1016
2024,7,1,16,30,165,544,484,27.6,28.45,0.4,253,2,1016
2024,7,1,17,30,86,704,400,26.2,31.71,0.4,254,2,1016
2024,7,1,18,30,98,2,99,24,38.77,0.4,255,2,1016
2024,7,1,19,30,51,201,81,21,52.47,0.5,255,1.9,1016
2024,7,1,20,30,5,50,6,18.7,64.05,0.5,251,1.9,1016
2024,7,1,21,30,0,0,0,17.7,71.07,0.5,244,1.8,1017
2024,7,1,22,30,0,0,0,17.1,76.91,0.5,236,1.9,1017
2024,7,1,23,30,0,0,0,16.6,81.67,0.5,233,1.9,1017
2024,7,2,0,30,0,0,0,16.2,85.38,0.5,232,1.9,1017
2024,7,2,1,30,0,0,0,16,87.36,0.5,229,1.9,1017
2024,7,2,2,30,0,0,0,15.7,89.09,0.4,224,1.9,1017
2024,7,2,3,30,0,0,0,15.5,89.38,0.4,220,2,1017
2024,7,2,4,30,12,4,12,15.5,87.82,0.4,215,2.1,1017
2024,7,2,5,30,6,0,6,16.1,83.01,0.4,215,2.2,1018
2024,7,2,6,30,69,2,70,18,71.75,0.4,211,2.3,1017
2024,7,2,7,30,87,0,87,20.9,55.52,0.4,200,2.3,1017
2024,7,2,8,30,84,0,84,23.3,38.22,0.4,191,2.3,1016
2024,7,2,9,30,160,2,161,24.5,33.41,0.4,188,2.5,1016
2024,7,2,10,30,286,39,317,25.4,32.59,0.5,190,2.7,1015
2024,7,2,11,30,354,40,389,26.3,31.06,0.5,190,2.8,1014
2024,7,2,12,30,289,9,297,26.8,30.55,0.5,188,2.9,1013
2024,7,2,13,30,262,7,268,27,31.79,0.5,183,3,1012
2024,7,2,14,30,283,18,297,27,32.97,0.6,181,2.9,1011
2024,7,2,15,30,255,86,316,26.9,33.4,0.6,184,2.8,1010
2024,7,2,16,30,165,21,177,26.6,33.84,0.6,188,2.8,1009
2024,7,2,17,30,130,23,140,25.8,35.43,0.6,192,2.9,1009
2024,7,2,18,30,54,24,61,24.3,38.87,0.7,198,3.2,1009
2024,7,2,19,30,57,40,63,22.6,43.36,0.7,202,3.2,1009
2024,7,2,20,30,5,38,6,21.1,47.97,0.7,198,3.3,1009
2024,7,2,21,30,0,0,0,20,52.09,0.7,193,3.3,1009
2024,7,2,22,30,0,0,0,19,56.47,0.7,193,3.3,1008
2024,7,2,23,30,0,0,0,18.2,61.78,0.7,195,3.3,1008
2024,7,3,0,30,0,0,0,17.5,67.22,0.6,195,3.4,1007
2024,7,3,1,30,0,0,0,16.9,71.84,0.6,192,3.5,1006
2024,7,3,2,30,0,0,0,16.4,75.48,0.6,188,3.6,1005
2024,7,3,3,30,0,0,0,16,78.78,0.6,185,3.9,1004
2024,7,3,4,30,9,25,10,15.5,85.07,0.6,184,4.1,1004
2024,7,3,5,30,19,2,19,15.5,90.03,0.6,183,4.2,1003
2024,7,3,6,30,43,2,44,15.9,90.87,0.6,181,4.1,1002
2024,7,3,7,30,18,0,18,16.7,88.1,0.6,181,4,1001
2024,7,3,8,30,70,0,70,17.8,81.79,0.6,187,4,1000
2024,7,3,9,30,130,0,130,18.6,76.89,0.6,194,4,999
2024,7,3,10,30,43,0,43,19.3,74.03,0.5,199,3.8,998
2024,7,3,11,30,103,0,103,20.9,67.58,0.5,204,3.5,998
2024,7,3,12,30,305,19,322,22.9,60.2,0.5,208,3.3,997
2024,7,3,13,30,199,20,216,24.5,55.36,0.5,213,3.2,996
2024,7,3,14,30,320,186,469,25.2,53.89,0.5,219,3.3,996
2024,7,3,15,30,128,684,611,25.2,54.71,0.5,224,3.3,996
2024,7,3,16,30,154,533,466,24.9,56.08,0.5,230,3.3,996
2024,7,3,17,30,200,231,303,24,59.06,0.6,234,3.4,996
2024,7,3,18,30,45,0,45,22.6,64.87,0.6,236,3.5,997
2024,7,3,19,30,39,398,98,20.8,74.8,0.6,236,3.6,997
2024,7,3,20,30,5,44,6,19.2,85.6,0.6,235,3.6,997
2024,7,3,21,30,0,0,0,18.2,93.11,0.6,234,3.6,998
2024,7,3,22,30,0,0,0,17.6,96.99,0.6,233,3.7,998
2024,7,3,23,30,0,0,0,17.2,99.02,0.5,231,3.7,998
2024,7,4,0,30,0,0,0,16.8,100,0.5,237,3.7,998
2024,7,4,1,30,0,0,0,16.1,100,0.6,255,3.6,999
2024,7,4,2,30,0,0,0,15,100,0.7,276,3.4,1001
2024,7,4,3,30,0,0,0,13.9,98.74,0.7,289,3.1,1002
2024,7,4,4,30,9,20,10,13.2,94.36,0.7,290,2.9,1003
2024,7,4,5,30,16,65,27,13.4,88.12,0.7,286,2.6,1005
2024,7,4,6,30,84,101,115,14.4,77.81,0.7,289,2.4,1005
2024,7,4,7,30,155,5,157,15.4,68.76,0.6,294,2.2,1006
2024,7,4,8,30,101,0,101,16.4,62.91,0.5,296,2.2,1007
2024,7,4,9,30,122,0,122,17.2,59.47,0.5,300,2.2,1008
2024,7,4,10,30,179,0,179,17.4,58.84,0.5,307,2.3,1008
2024,7,4,11,30,213,1,214,16.9,61.22,0.5,317,2.3,1009
2024,7,4,12,30,132,0,132,16.6,62.79,0.6,327,2.3,1010
2024,7,4,13,30,101,0,101,16.3,63.59,0.7,339,2.1,1011
2024,7,4,14,30,177,2,179,16,63.16,0.7,174,1.9,1012
2024,7,4,15,30,174,5,178,15.8,61.38,0.6,9,1.7,1013
2024,7,4,16,30,161,1,162,15.6,58.97,0.5,25,1.6,1013
2024,7,4,17,30,127,254,240,15.3,57.19,0.4,41,1.5,1014
2024,7,4,18,30,104,293,191,14.3,58.94,0.3,61,1.4,1014
2024,7,4,19,30,29,10,30,12.4,68.02,0.4,80,1.4,1014
2024,7,4,20,30,6,62,7,10.4,77.86,0.5,95,1.3,1015
2024,7,4,21,30,0,0,0,9.3,82.38,0.5,110,1.3,1015
2024,7,4,22,30,0,0,0,8.5,86.46,0.5,125,1.3,1015
2024,7,4,23,30,0,0,0,8,89.2,0.5,139,1.3,1015
2024,7,5,0,30,0,0,0,7.6,91.89,0.6,152,1.3,1015
2024,7,5,1,30,0,0,0,7.1,94.98,0.6,160,1.3,1015
2024,7,5,2,30,0,0,0,6.7,97.2,0.6,166,1.4,1016
2024,7,5,3,30,0,0,0,6.4,98.14,0.6,167,1.4,1016
2024,7,5,4,30,11,128,14,7.5,89.95,0.6,164,1.4,1016
2024,7,5,5,30,38,504,119,10.1,75.12,0.5,156,1.4,1016
2024,7,5,6,30,55,691,268,13,59.64,0.4,147,1.4,1015
2024,7,5,7,30,65,797,430,15.8,47.14,0.4,138,1.4,1015
2024,7,5,8,30,74,859,586,18.1,40.93,0.3,127,1.5,1014
2024,7,5,9,30,79,900,722,19.8,36.92,0.3,117,1.5,1014
2024,7,5,10,30,82,927,828,21.2,32.77,0.3,114,1.5,1013
2024,7,5,11,30,85,940,894,22.3,29.33,0.3,117,1.5,1012
2024,7,5,12,30,87,944,916,23.3,26.7,0.3,121,1.5,1012
2024,7,5,13,30,85,937,888,24.1,24.93,0.3,121,1.6,1011
2024,7,5,14,30,83,922,818,24.5,24.2,0.3,116,1.6,1010
2024,7,5,15,30,80,890,707,24.5,24.51,0.3,115,1.7,1010
2024,7,5,16,30,87,804,557,24.2,25.66,0.3,118,1.7,1009
2024,7,5,17,30,68,768,409,23.4,28.29,0.3,125,1.8,1009
2024,7,5,18,30,56,648,247,21.8,35.75,0.4,184,1.9,1009
2024,7,5,19,30,37,444,102,19.8,49.08,0.6,204,2,1009
2024,7,5,20,30,5,54,6,18.2,51.19,0.8,174,2.1,1010
2024,7,5,21,30,0,0,0,17.1,55.49,0.9,188,2.2,1010
2024,7,5,22,30,0,0,0,16.2,59.41,0.9,207,2.3,1010
2024,7,5,23,30,0,0,0,15.3,64.08,1,223,2.3,1010
2024,7,6,0,30,0,0,0,14.3,70.02,1,229,2.4,1010
2024,7,6,1,30,0,0,0,13.2,76.62,1,228,2.4,1010
2024,7,6,2,30,0,0,0,12.2,83.56,0.8,223,2.4,1010
2024,7,6,3,30,0,0,0,11.6,88.86,0.6,220,2.4,1010
2024,7,6,4,30,9,89,11,12.4,87.11,0.5,221,2.4,1010
2024,7,6,5,30,43,412,108,14.7,79.35,0.4,220,2.4,1010
2024,7,6,6,30,66,597,249,17.6,65.94,0.3,218,2.4,1010
2024,7,6,7,30,83,709,406,20.8,51.58,0.2,221,2.4,1010
2024,7,6,8,30,95,779,558,23.5,39.54,0.3,222,2.5,1009
2024,7,6,9,30,103,826,692,25.3,34.35,0.3,218,2.5,1009
2024,7,6,10,30,107,858,796,26.7,31.64,0.3,218,2.5,1008
2024,7,6,11,30,110,874,861,27.7,30.38,0.3,223,2.5,1008
2024,7,6,12,30,108,882,882,28.5,29.6,0.3,232,2.5,1008
2024,7,6,13,30,106,879,859,29,29.27,0.3,240,2.5,1008
2024,7,6,14,30,104,858,788,29.2,29.46,0.3,246,2.5,1007
2024,7,6,15,30,104,817,679,28.9,30.55,0.3,250,2.6,1007
2024,7,6,16,30,99,756,540,28.3,32.19,0.3,251,2.6,1007
2024,7,6,17,30,89,668,385,27.2,35.16,0.3,251,2.6,1008
2024,7,6,18,30,72,534,229,24.5,45.48,0.3,252,2.6,1008
2024,7,6,19,30,43,329,91,21,65.85,0.4,254,2.6,1008
2024,7,6,20,30,5,31,5,18.8,72.32,0.4,257,2.6,1008
2024,7,6,21,30,0,0,0,18.1,75.48,0.5,257,2.6,1009
2024,7,6,22,30,0,0,0,17.5,80.02,0.5,253,2.6,1009
2024,7,6,23,30,0,0,0,16.8,85.45,0.4,248,2.6,1009
2024,7,7,0,30,0,0,0,16.2,89.92,0.4,242,2.6,1009
2024,7,7,1,30,0,0,0,15.6,93.81,0.4,235,2.6,1009
2024,7,7,2,30,0,0,0,15.1,96.69,0.4,230,2.7,1009
2024,7,7,3,30,0,0,0,14.7,98.78,0.4,225,2.7,1009
2024,7,7,4,30,9,69,10,15.1,95.64,0.4,221,2.7,1010
2024,7,7,5,30,43,236,80,16.8,85.43,0.3,215,2.6,1010
2024,7,7,6,30,69,571,243,19.6,71.94,0.2,211,2.6,1010
2024,7,7,7,30,87,689,400,23.2,57.81,0.2,217,2.5,1010
2024,7,7,8,30,102,759,552,26.5,45.22,0.3,224,2.5,1010
